song,artist,year,decade,primary_genre,date,weeks_at_number_one,non_consecutive,rating_1,rating_2,rating_3,overall_rating,divisiveness,label,parent_label,cdr_genre,discogs_genre,artist_structure,multiple_lead_vocalists,group_named_after_non_lead_singer,posthumous,artist_place_of_origin,front_person_age,artist_male,artist_white,artist_black,songwriters,songwriters_w_o_interpolation_sample_credits,songwriter_male,songwriter_white,artist_is_a_songwriter,artist_is_only_songwriter,producers,producer_male,producer_white,artist_is_a_producer,artist_is_only_producer,songwriter_is_a_producer,time_signature,keys,simplified_key,bpm,energy,danceability,happiness,loudness_d_b,acousticness,vocally_based,bass_based,guitar_based,piano_keyboard_based,orchestral_strings,horns_winds,accordion,banjo,bongos,clarinet,cowbell,falsetto_vocal,flute_piccolo,handclaps_snaps,harmonica,human_whistling,kazoo,mandolin,pedal_lap_steel,ocarina,saxophone,sitar,trumpet,ukulele,violin,song_structure,rap_verse_in_a_non_rap_song,length_sec,instrumental,instrumental_length_sec,intro_length_sec,vocal_introduction,free_time_vocal_introduction,fade_out,live,cover,sample,interpolation,inspired_by_a_different_song,lyrical_topic,lyrical_narrative,spoken_word,explicit,foreign_language,written_for_a_play,written_for_a_film,written_for_a_t_v_show,associated_with_dance,topped_the_charts_by_multiple_artist,eurovision_entry
Sledgehammer,Peter Gabriel,1986,1980,Rock,1986-07-26 00:00:00+00:00,1,0,8,7,8,7.666666666666667,0.6666666666666666,Geffen,Warner Bros.,Rock,Rock,1.0,0,0,0,United Kingdom,36.0,1,1,0.0,Peter Gabriel,Peter Gabriel,1.0,1.0,1,1,Daniel Lanois;Peter Gabriel,1.0,1.0,1.0,0.0,1,4/4,Eb,Eb,96.0,61.0,65.0,64.0,-8.0,4.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,291,0,54,21,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
Glory of Love,Peter Cetera,1986,1980,Pop,1986-08-02 00:00:00+00:00,2,0,3,4,6,4.333333333333333,2.0,Warner Bros.,Warner Bros.,Pop,Pop,1.0,0,0,0,United States,41.0,1,1,0.0,Peter Cetera;David Foster,Peter Cetera;David Foster,1.0,1.0,1,0,Michael Omartian,1.0,1.0,0.0,0.0,0,4/4,F;Gb&%,F,145.0,58.0,52.0,31.0,-8.0,8.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,288,0,71,13,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,1,0,0,0,0
Papa Don't Preach,Madonna,1986,1980,Electronic/Dance,1986-08-16 00:00:00+00:00,2,0,7,5,7,6.333333333333333,1.3333333333333333,Sire,Warner Bros.,Electronic/Dance,Electronic,1.0,0,0,0,United States,28.0,0,1,0.0,Brian Elliot;Madonna,Brian Elliot;Madonna,2.0,1.0,1,0,Madonna;Stephen Bray,2.0,2.0,1.0,0.0,1,4/4,Fm,Fm,122.0,91.0,81.0,97.0,-9.0,31.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,269,0,82,32,0,0,1,0,0,0,0,0,Illigitimacy;Child Birth;Growing Up,1,0,0,0,0,0,0,0,0,0
Higher Love,Steve Winwood,1986,1980,Funk/Soul,1986-08-30 00:00:00+00:00,1,0,8,7,8,7.666666666666667,0.6666666666666666,Island,Island,Funk/Soul;Pop,Rock;Funk/Soul,1.0,0,0,0,United Kingdom,38.0,1,1,0.0,Steve Winwood;Will Jennings,Steve Winwood;Will Jennings,1.0,1.0,1,0,Russ Titelman;Steve Winwood,1.0,1.0,1.0,0.0,1,4/4,F,F,99.0,89.0,70.0,91.0,-7.0,5.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,252,0,33,10,0,0,1,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
Venus,Bananarama,1986,1980,Electronic/Dance,1986-09-06 00:00:00+00:00,1,0,5,3,8,5.333333333333333,3.333333333333333,London,Polygram,Electronic/Dance,Electronic;Pop,0.0,1,0,0,United Kingdom,25.666666666666668,0,1,0.0,Robbie van Leeuwen,Robbie van Leeuwen,1.0,1.0,0,0,Mike Stock;Matt Aitken;Pete Waterman,1.0,1.0,0.0,0.0,0,4/4,G,G,126.0,96.0,72.0,91.0,-5.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,229,0,51,19,0,0,1,0,1,0,1,1,Lust/Sex,0,0,0,0,0,0,0,0,1,0
Take My Breath Away,Berlin,1986,1980,Pop,1986-09-13 00:00:00+00:00,1,0,3,6,3,4.0,2.0,Columbia,CBS,Pop,Electronic;Pop;Stage & Screen,0.0,0,0,0,United States,25.0,2,1,0.0,Giorgio Moroder;Tom Whitlock,Giorgio Moroder;Tom Whitlock,1.0,1.0,0,0,Giorgio Moroder,1.0,1.0,0.0,0.0,1,4/4,Ab;Bb;B&,Ab,96.0,61.0,48.0,58.0,-13.0,19.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,D1,0,242,0,89,12,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,1,0,0,0,0
Stuck with You,Huey Lewis & the News,1986,1980,Rock,1986-09-20 00:00:00+00:00,3,0,6,6,7,6.333333333333333,0.6666666666666666,Chrysalis,Chrysalis,Rock,Rock,0.0,0,0,0,United States,36.0,1,1,0.0,Chris Hayes;Huey Lewis,Chris Hayes;Huey Lewis,1.0,1.0,1,1,Huey Lewis;Chris Hayes;Johnny Colla;Sean Hopper;Mario Cipollina;Bill Gibson,1.0,1.0,1.0,1.0,1,4/4,C;D&,C,121.0,54.0,70.0,63.0,-11.0,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,269,0,68,18,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
When I Think of You,Janet Jackson,1986,1980,Pop,1986-10-11 00:00:00+00:00,2,0,6,6,7,6.333333333333333,0.6666666666666666,A&M,A&M,Pop,Hip Hop;Pop,1.0,0,0,0,United States,20.0,0,0,1.0,Jimmy Jam;Terry Lewis,Jimmy Jam;Terry Lewis,1.0,0.0,0,0,Jimmy Jam;Terry Lewis;Janet Jackson,2.0,0.0,1.0,0.0,1,4/4,A,A,116.0,64.0,76.0,71.0,-11.0,8.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,235,0,99,50,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
True Colors,Cyndi Lauper,1986,1980,Pop,1986-10-25 00:00:00+00:00,2,0,5,7,8,6.666666666666667,2.0,Portrait,CBS,Pop,Electronic;Pop,1.0,0,0,0,United States,33.0,0,1,0.0,Billy Steinberg;Tom Kelly,Billy Steinberg;Tom Kelly,1.0,1.0,0,0,Cyndi Lauper;Lennie Petze,2.0,1.0,1.0,0.0,0,4/4,C,C,172.0,14.0,39.0,26.0,-17.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,226,0,63,15,0,0,0,0,0,0,0,0,Appreciation,0,0,0,0,0,0,0,0,0,0
Amanda,Boston,1986,1980,Rock,1986-11-08 00:00:00+00:00,2,0,6,5,4,5.0,1.3333333333333333,MCA,MCA,Rock,Rock,0.0,0,0,0,United States,39.0,1,1,0.0,Tom Scholz,Tom Scholz,1.0,1.0,1,1,Tom Scholz,1.0,1.0,1.0,1.0,1,4/4,G,G,125.0,42.0,45.0,26.0,-14.0,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,256,0,73,8,0,0,0,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
Human,The Human League,1986,1980,Pop,1986-11-22 00:00:00+00:00,1,0,5,5,7,5.666666666666667,1.3333333333333333,A&M,A&M,Pop,Electronic,0.0,1,0,0,United Kingdom,31.0,2,1,0.0,Jimmy Jam;Terry Lewis,Jimmy Jam;Terry Lewis,1.0,0.0,0,0,Jimmy Jam;Terry Lewis,1.0,0.0,0.0,0.0,1,4/4,Ab,Ab,101.0,53.0,64.0,52.0,-11.0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,229,0,68,38,0,0,1,0,0,0,0,0,Infidelity,0,1,0,0,0,0,0,0,0,0
You Give Love a Bad Name,Bon Jovi,1986,1980,Rock,1986-11-29 00:00:00+00:00,1,0,6,6,5,5.666666666666667,0.6666666666666666,Mercury,Polygram,Rock,Rock,0.0,0,0,0,United States,24.0,1,1,0.0,Jon Bon Jovi;Richie Sambora;Desmond Child,Jon Bon Jovi;Richie Sambora;Desmond Child,1.0,2.0,1,0,Bruce Fairbairn,1.0,1.0,0.0,0.0,0,4/4,Cm,Cm,123.0,96.0,54.0,81.0,-3.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,222,0,51,31,0,0,1,0,0,0,1,1,Lost Love;Bad Relationships,0,0,1,0,0,0,0,0,0,0
The Next Time I Fall,Peter Cetera & Amy Grant,1986,1980,Pop,1986-12-06 00:00:00+00:00,1,0,3,5,7,5.0,2.6666666666666665,Full Moon,Warner Bros.,Pop,Rock;Pop,2.0,1,0,0,United States,34.0,2,1,0.0,Bobby Caldwell;Paul Gordon,Bobby Caldwell;Paul Gordon,1.0,1.0,0,0,Michael Omartian,1.0,1.0,0.0,0.0,0,4/4,Ab;A&%,Ab,118.0,35.0,66.0,37.0,-13.0,49.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,225,0,32,29,0,0,1,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
The Way It Is,Bruce Hornsby & the Range,1986,1980,Pop,1986-12-13 00:00:00+00:00,1,0,8,9,6,7.666666666666667,2.0,RCA,BMG,Pop,Rock,0.0,0,0,0,United States,32.0,1,1,0.0,Bruce Hornsby,Bruce Hornsby,1.0,1.0,1,1,Bruce Hornsby;Elliot Scheiner,1.0,1.0,1.0,0.0,1,4/4,G,G,111.0,69.0,58.0,53.0,-12.0,61.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,298,0,189,50,0,0,1,0,0,0,0,0,Racism;Jobs,1,0,0,0,0,0,0,0,0,0
Walk Like an Egyptian,The Bangles,1986,1980,Rock,1986-12-20 00:00:00+00:00,4,0,7,8,7,7.333333333333333,0.6666666666666666,Columbia,CBS,Rock,Rock;Pop,0.0,1,0,0,United States,27.75,0,1,0.0,Liam Sternberg,Liam Sternberg,1.0,1.0,0,0,David Kahne,1.0,1.0,0.0,0.0,0,4/4,B,B,103.0,89.0,72.0,82.0,-8.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A2,0,204,0,87,15,0,0,1,0,0,0,0,0,Dancing,0,0,0,0,0,0,0,1,0,0
Shake You Down,Gregory Abbott,1987,1980,Funk/Soul,1987-01-17 00:00:00+00:00,1,0,2,5,4,3.6666666666666665,2.0,Columbia,CBS,Funk/Soul,Electronic;Funk/Soul,1.0,0,0,0,United States,32.0,1,0,1.0,Gregory Abbott,Gregory Abbott,1.0,0.0,1,1,Gregory Abbott,1.0,0.0,1.0,1.0,1,4/4,D,D,95.0,47.0,79.0,83.0,-10.0,52.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,245,0,28,20,0,0,1,0,0,0,1,1,Lust/Sex,0,1,0,0,0,0,0,0,0,0
At This Moment,Billy Vera & the Beaters,1987,1980,Funk/Soul,1987-01-24 00:00:00+00:00,2,0,6,8,4,6.0,2.6666666666666665,Rhino,Rhino,Funk/Soul,Rock;Pop,0.0,0,0,0,United States,42.0,1,1,0.0,Billy Vera,Billy Vera,1.0,1.0,1,1,Jeff Baxter,1.0,1.0,0.0,0.0,0,3/4;Free,Gb,Gb,85.0,26.0,32.0,15.0,-11.0,64.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,D1,0,261,0,48,13,0,0,0,1,0,0,0,0,Lost Love;Longing for Love,0,0,0,0,0,0,0,0,0,0
Open Your Heart,Madonna,1987,1980,Electronic/Dance,1987-02-07 00:00:00+00:00,1,0,5,5,7,5.666666666666667,1.3333333333333333,Sire,Warner Bros.,Electronic/Dance,Electronic,1.0,0,0,0,United States,28.0,0,1,0.0,Madonna;Gardner Cole;Peter Rafelson,Madonna;Gardner Cole;Peter Rafelson,2.0,1.0,1,0,Madonna;Patrick Leonard,2.0,1.0,1.0,0.0,1,4/4,F,F,114.0,88.0,62.0,89.0,-9.0,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,253,0,57,19,0,0,1,0,0,0,0,0,Lust/Sex,0,0,0,0,0,0,0,0,0,0
Livin' on a Prayer,Bon Jovi,1987,1980,Rock,1987-02-24 00:00:00+00:00,4,0,5,6,5,5.333333333333333,0.6666666666666666,Mercury,Polygram,Rock,Rock,0.0,0,0,0,United States,24.0,1,1,0.0,Jon Bon Jovi;Richie Sambora;Desmond Child,Jon Bon Jovi;Richie Sambora;Desmond Child,1.0,2.0,1,0,Bruce Fairbairn,1.0,1.0,0.0,0.0,0,4/4,Em;Gm&%,Multiple Keys,123.0,89.0,53.0,80.0,-4.0,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,249,0,67,46,0,0,1,0,0,0,0,0,Survival;Love,1,1,0,0,0,0,0,0,0,0
Jacob's Ladder,Huey Lewis & the News,1987,1980,Rock,1987-03-14 00:00:00+00:00,1,0,5,7,6,6.0,1.3333333333333333,Chrysalis,Chrysalis,Rock,Rock,0.0,0,0,0,United States,36.0,1,1,0.0,Bruce Hornsby;John Hornsby,Bruce Hornsby;John Hornsby,1.0,1.0,0,0,Huey Lewis;Chris Hayes;Johnny Colla;Sean Hopper;Mario Cipollina;Bill Gibson,1.0,1.0,1.0,1.0,0,4/4,F,F,118.0,58.0,67.0,66.0,-13.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,213,0,72,13,0,0,1,0,0,0,0,0,Empowerment;Better Days,1,0,0,0,0,0,0,0,0,0
Lean on Me,Club Nouveau,1987,1980,Electronic/Dance,1987-03-21 00:00:00+00:00,2,0,3,3,7,4.333333333333333,2.6666666666666665,Warner Bros.,Warner Bros.,Electronic/Dance,Hip Hop,0.0,1,0,0,United States,,2,0,1.0,Bill Withers,Bill Withers,1.0,0.0,0,0,Jay King;Thomas McElroy;Denzil Foster,1.0,0.0,1.0,1.0,0,4/4,C,C,89.0,67.0,74.0,69.0,-9.0,19.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,250,0,73,63,0,0,1,0,1,0,0,1,Pain;Sadness;Friendship,0,0,0,0,0,0,0,0,1,0
Nothing's Gonna Stop Us Now,Starship,1987,1980,Pop,1987-04-04 00:00:00+00:00,2,0,6,6,6,6.0,0.0,Grunt,BMG,Pop,Rock,0.0,1,0,0,United States,42.0,2,1,0.0,Diane Warren;Albert Hammond,Diane Warren;Albert Hammond,2.0,1.0,0,0,Narada Michael Walden,1.0,0.0,0.0,0.0,0,4/4,Gb;G&%,Gb,96.0,80.0,64.0,53.0,-5.0,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,270,0,42,22,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,1,0,0,0,0
I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,1987,1980,Rock,1987-04-18 00:00:00+00:00,2,0,6,6,4,5.333333333333333,1.3333333333333333,Arista,BMG,Rock,Electronic;Funk/Soul;Pop,2.0,1,0,0,United States;United Kingdom,34.0,2,2,2.0,Simon Climie;Dennis Morgan,Simon Climie;Dennis Morgan,1.0,1.0,0,0,Narada Michael Walden,1.0,0.0,0.0,0.0,0,4/4,E,E,108.0,84.0,72.0,68.0,-5.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,238,0,32,26,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
(I Just) Died in Your Arms,Cutting Crew,1987,1980,Rock,1987-05-02 00:00:00+00:00,2,0,5,4,3,4.0,1.3333333333333333,Virgin,Virgin,Rock,Rock;Pop,0.0,0,0,0,United Kingdom,28.0,1,1,0.0,Nick Van Eede,Nick Van Eede,1.0,1.0,1,1,Terry Brown;John Jansen;Nick Van Eede;Kevin MacMichael;Colin Farley;Martin Beedle,1.0,1.0,1.0,0.0,1,4/4,Bm,Bm,125.0,73.0,62.0,51.0,-11.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,280,0,86,15,0,0,1,0,0,0,0,0,Lust/Sex;Bad Relationships,1,0,0,0,0,0,0,0,0,0
With or Without You,U2,1987,1980,Rock,1987-05-16 00:00:00+00:00,3,0,9,10,9,9.333333333333334,0.6666666666666666,Island,Island,Rock,Rock,0.0,0,0,0,Ireland,27.0,1,1,0.0,Bono;The Edge;Adam Clayton;Larry Mullen Jr.,Bono;The Edge;Adam Clayton;Larry Mullen Jr.,1.0,1.0,1,1,Daniel Lanois;Brian Eno,1.0,1.0,0.0,0.0,0,4/4,D,D,110.0,54.0,55.0,12.0,-7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,354,0,124,28,0,0,1,0,0,0,0,0,Lost Love;Bad Relationships,0,0,0,0,0,0,0,0,0,0
You Keep Me Hangin' On,Kim Wilde,1987,1980,Electronic/Dance,1987-06-06 00:00:00+00:00,1,0,5,6,4,5.0,1.3333333333333333,MCA,MCA,Electronic/Dance,Pop,1.0,1,0,0,United Kingdom,26.0,0,1,0.0,Brian Holland;Lamont Dozier;Eddie Holland,Brian Holland;Lamont Dozier;Eddie Holland,1.0,0.0,0,0,Ricky Wilde,1.0,1.0,0.0,0.0,0,4/4,Gm;Ab,Multiple Keys,123.0,68.0,69.0,71.0,-12.0,8.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,255,0,70,20,0,0,1,0,1,0,0,1,Bad Relationships,0,1,0,0,0,0,0,0,1,0
Always,Atlantic Starr,1987,1980,Pop,1987-06-13 00:00:00+00:00,1,0,3,5,3,3.6666666666666665,1.3333333333333333,Warner Bros.,Warner Bros.,Pop,Funk/Soul;Pop,0.0,1,0,0,United States,23.0,2,0,1.0,Jonathan Lewis;David Lewis;Wayne Lewis,Jonathan Lewis;David Lewis;Wayne Lewis,1.0,0.0,1,1,Jonathan Lewis;David Lewis;Wayne Lewis,1.0,0.0,1.0,1.0,1,4/4,G,G,132.0,47.0,59.0,36.0,-10.0,50.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C3,0,239,0,15,15,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
Head to Toe,Lisa Lisa & Cult Jam,1987,1980,Pop,1987-06-20 00:00:00+00:00,1,0,4,4,2,3.333333333333333,1.3333333333333333,Columbia,CBS,Pop,Electronic,0.0,0,0,0,United States,20.0,2,0,2.0,Curt Bedeau;Gerry Charles;Hugh L. Clarke;Brian George;Lucien George;Paul George,Curt Bedeau;Gerry Charles;Hugh L. Clarke;Brian George;Lucien George;Paul George,1.0,0.0,1,0,Curt Bedeau;Gerry Charles;Hugh L. Clarke;Brian George;Lucien George;Paul George,1.0,0.0,1.0,0.0,1,4/4,Bm,Bm,114.0,51.0,88.0,84.0,-11.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,241,0,69,20,0,0,0,0,0,0,1,1,Love;Lust/Sex,0,0,0,0,0,0,0,0,0,0
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987,1980,Electronic/Dance,1987-07-27 00:00:00+00:00,2,0,9,9,8,8.666666666666666,0.6666666666666666,Arista,BMG,Electronic/Dance,Electronic;Funk/Soul;Pop,1.0,0,0,0,United States,23.0,0,0,1.0,George Merrill;Shannon Rubicam,George Merrill;Shannon Rubicam,2.0,1.0,0,0,Narada Michael Walden,1.0,0.0,0.0,0.0,0,4/4,Gb;Ab&%,Gb,119.0,82.0,71.0,87.0,-9.0,21.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0,291,0,33,33,0,0,1,0,0,0,0,0,Dancing;Longing for Love,0,1,0,0,0,0,0,0,0,0
Alone,Heart,1987,1980,Rock,1987-07-11 00:00:00+00:00,3,0,5,5,7,5.666666666666667,1.3333333333333333,Capitol,EMI,Rock,Rock,0.0,0,0,0,United States,34.5,2,1,0.0,Billy Steinberg;Tom Kelly,Billy Steinberg;Tom Kelly,1.0,1.0,0,0,Ron Nevison,1.0,1.0,0.0,0.0,0,4/4,Db,Db,175.0,45.0,42.0,17.0,-13.0,64.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,219,0,87,11,0,0,0,0,1,0,0,1,Lust/Sex,0,0,0,0,0,0,0,0,0,0
Shakedown,Bob Seger,1987,1980,Rock,1987-08-01 00:00:00+00:00,1,0,4,3,5,4.0,1.3333333333333333,MCA,MCA,Rock,Rock;Stage & Screen,1.0,0,0,0,United States,42.0,1,1,0.0,Harold Faltermeyer;Keith Forsey;Bob Seger,Harold Faltermeyer;Keith Forsey;Bob Seger,1.0,1.0,1,0,Keith Forsey;Harold Faltermeyer,1.0,1.0,0.0,0.0,1,4/4,D,E,171.0,94.0,57.0,50.0,-5.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0,241,0,63,16,0,0,0,0,0,0,0,0,Fighting,0,0,0,0,0,1,0,0,0,0
I Still Haven't Found What I'm Looking For,U2,1987,1980,Rock,1987-08-08 00:00:00+00:00,2,0,10,10,10,10.0,0.0,Island,Island,Rock,Rock,0.0,0,0,0,Ireland,27.0,1,1,0.0,Bono;The Edge;Adam Clayton;Larry Mullen Jr.,Bono;The Edge;Adam Clayton;Larry Mullen Jr.,1.0,1.0,1,1,Daniel Lanois;Brian Eno,1.0,1.0,0.0,0.0,0,4/4,Db,Db,101.0,77.0,56.0,66.0,-9.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A2,0,277,0,89,28,0,0,1,0,0,0,0,0,God;Faithfulness;Doubt,0,0,0,0,0,0,0,0,0,0
Who's That Girl,Madonna,1987,1980,Electronic/Dance,1987-08-22 00:00:00+00:00,1,0,2,3,3,2.6666666666666665,0.6666666666666666,Sire,Warner Bros.,Electronic/Dance,Electronic;Stage & Screen,1.0,0,0,0,United States,29.0,0,1,0.0,Madonna;Patrick Leonard,Madonna;Patrick Leonard,2.0,1.0,1,0,Madonna;Patrick Leonard,2.0,1.0,1.0,0.0,1,4/4,Am,Am,104.0,65.0,62.0,83.0,-14.0,21.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,239,0,41,21,0,0,1,0,0,0,0,0,Bad Relationships,0,0,0,1,0,1,0,0,0,0
La Bamba,Los Lobos,1987,1980,Rock,1987-08-29 00:00:00+00:00,3,0,7,8,4,6.333333333333333,2.6666666666666665,Slash,Polygram,Rock,Rock;Latin;Stage & Screen,0.0,0,0,0,United States,32.0,1,0,0.0,Ritchie Valens,Richie Valens,1.0,0.0,0,0,Mitchell Froom,1.0,1.0,0.0,0.0,0,4/4,C,C,156.0,76.0,51.0,87.0,-12.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D1,0,174,0,88,6,0,0,1,0,1,0,0,1,Dancing,0,0,0,1,0,0,0,0,0,0
I Just Can't Stop Loving You,Michael Jackson & Siedah Garrett,1987,1980,Pop,1987-09-19 00:00:00+00:00,1,0,3,6,5,4.666666666666667,2.0,Epic,CBS,Pop,Pop,2.0,1,0,0,United States,28.0,2,0,1.0,Michael Jackson,Michael Jackson,1.0,0.0,1,1,Quincy Jones;Michael Jackson,1.0,0.0,1.0,0.0,1,4/4,C;Db,C,100.0,47.0,66.0,28.0,-9.0,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E1,0,251,0,37,34,0,0,1,0,0,0,0,0,Love,0,0,0,0,0,0,0,0,0,0
Didn't We Almost Have It All,Whitney Houston,1987,1980,Pop,1987-09-26 00:00:00+00:00,2,0,3,6,6,5.0,2.0,Arista,BMG,Pop,Electronic,1.0,0,0,0,United States,24.0,0,0,1.0,Michael Masser;Will Jennings,Michael Masser;Will Jennings,1.0,1.0,0,0,Michael Masser,1.0,1.0,0.0,0.0,1,4/4,Bb;G,Multiple Keys,131.0,62.0,55.0,27.0,-5.0,37.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E1,0,278,0,29,19,0,0,0,0,0,0,0,0,Lost Love,0,0,0,0,0,0,0,0,0,0
Here I Go Again,Whitesnake,1987,1980,Rock,1987-10-10 00:00:00+00:00,1,0,6,7,6,6.333333333333333,0.6666666666666666,Geffen,Warner Bros.,Rock,Rock,0.0,0,0,0,United Kingdom,36.0,1,1,0.0,David Coverdale;Bernie Marsden,David Coverdale;Bernie Marsden,1.0,1.0,1,1,Keith Olsen;Mike Stone,1.0,1.0,0.0,0.0,0,4/4,G,G,90.0,85.0,38.0,27.0,-6.0,15.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,E3,0,275,0,64,12,0,0,1,0,0,0,0,0,Empowerment;Redemption,0,0,0,0,0,0,0,0,0,0
Lost in Emotion,Lisa Lisa & Cult Jam,1987,1980,Pop,1987-10-17 00:00:00+00:00,1,0,2,6,3,3.6666666666666665,2.6666666666666665,Columbia,CBS,Pop,Electronic;Funk/Soul;Pop,0.0,0,0,0,United States,20.0,2,0,2.0,Curt Bedeau;Gerry Charles;Hugh L. Clarke;Brian George;Lucien George;Paul George,Curt Bedeau;Gerry Charles;Hugh L. Clarke;Brian George;Lucien George;Paul George,1.0,0.0,1,0,Curt Bedeau;Gerry Charles;Hugh L. Clarke;Brian George;Lucien George;Paul George,1.0,0.0,1.0,0.0,1,4/4,C,C,120.0,78.0,81.0,96.0,-10.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C4,0,289,0,123,31,0,0,0,0,0,0,0,0,Longing for Love,0,0,0,0,0,0,0,0,0,0
